date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:18:43	328207/328207	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20May%202020%2010:31:30%20GMT	https://coderthemes.com/hyper/saas/icons-unicons.html	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/icons-unicons.html	(from https://coderthemes.com/hyper/saas/)
21:18:44	189088/189088	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20May%202020%2010:31:30%20GMT	https://coderthemes.com/hyper/saas/form-elements.html	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/form-elements.html	(from https://coderthemes.com/hyper/saas/)
21:18:44	170584/170584	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20May%202020%2010:31:30%20GMT	https://coderthemes.com/hyper/saas/form-advanced.html	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/form-advanced.html	(from https://coderthemes.com/hyper/saas/)
21:18:44	93242/93242	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20May%202020%2010:31:30%20GMT	https://coderthemes.com/hyper/saas/form-validation.html	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/form-validation.html	(from https://coderthemes.com/hyper/saas/)
21:18:45	103203/103203	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20May%202020%2010:31:30%20GMT	https://coderthemes.com/hyper/saas/form-wizard.html	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/form-wizard.html	(from https://coderthemes.com/hyper/saas/)
21:18:45	72033/72033	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20May%202020%2010:31:30%20GMT	https://coderthemes.com/hyper/saas/form-fileuploads.html	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/form-fileuploads.html	(from https://coderthemes.com/hyper/saas/)
21:18:45	86979/86979	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20May%202020%2010:31:30%20GMT	https://coderthemes.com/hyper/saas/form-editors.html	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/form-editors.html	(from https://coderthemes.com/hyper/saas/)
21:18:46	69136/69136	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20May%202020%2010:31:30%20GMT	https://coderthemes.com/hyper/saas/charts-apex-area.html	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/charts-apex-area.html	(from https://coderthemes.com/hyper/saas/)
21:18:46	68071/68071	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20May%202020%2010:31:30%20GMT	https://coderthemes.com/hyper/saas/charts-apex-bar.html	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/charts-apex-bar.html	(from https://coderthemes.com/hyper/saas/)
21:18:46	63022/63022	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20May%202020%2010:31:30%20GMT	https://coderthemes.com/hyper/saas/charts-apex-bubble.html	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/charts-apex-bubble.html	(from https://coderthemes.com/hyper/saas/)
21:18:46	63248/63248	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20May%202020%2010:31:30%20GMT	https://coderthemes.com/hyper/saas/charts-apex-candlestick.html	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/charts-apex-candlestick.html	(from https://coderthemes.com/hyper/saas/)
21:18:47	67350/67350	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20May%202020%2010:31:30%20GMT	https://coderthemes.com/hyper/saas/charts-apex-column.html	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/charts-apex-column.html	(from https://coderthemes.com/hyper/saas/)
21:18:47	64530/64530	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20May%202020%2010:31:30%20GMT	https://coderthemes.com/hyper/saas/charts-apex-heatmap.html	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/charts-apex-heatmap.html	(from https://coderthemes.com/hyper/saas/)
21:18:48	68899/68899	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20May%202020%2010:31:30%20GMT	https://coderthemes.com/hyper/saas/charts-apex-line.html	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/charts-apex-line.html	(from https://coderthemes.com/hyper/saas/)
21:18:48	64432/64432	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20May%202020%2010:31:30%20GMT	https://coderthemes.com/hyper/saas/charts-apex-mixed.html	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/charts-apex-mixed.html	(from https://coderthemes.com/hyper/saas/)
21:18:48	67231/67231	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20May%202020%2010:31:30%20GMT	https://coderthemes.com/hyper/saas/charts-apex-pie.html	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/charts-apex-pie.html	(from https://coderthemes.com/hyper/saas/)
21:18:48	64031/64031	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20May%202020%2010:31:30%20GMT	https://coderthemes.com/hyper/saas/charts-apex-radar.html	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/charts-apex-radar.html	(from https://coderthemes.com/hyper/saas/)
21:18:49	65990/65990	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20May%202020%2010:31:30%20GMT	https://coderthemes.com/hyper/saas/charts-apex-radialbar.html	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/charts-apex-radialbar.html	(from https://coderthemes.com/hyper/saas/)
21:18:49	63820/63820	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20May%202020%2010:31:30%20GMT	https://coderthemes.com/hyper/saas/charts-apex-scatter.html	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/charts-apex-scatter.html	(from https://coderthemes.com/hyper/saas/)
21:18:49	67419/67419	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20May%202020%2010:31:30%20GMT	https://coderthemes.com/hyper/saas/charts-apex-sparklines.html	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/charts-apex-sparklines.html	(from https://coderthemes.com/hyper/saas/)
21:18:50	66264/66264	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20May%202020%2010:31:30%20GMT	https://coderthemes.com/hyper/saas/charts-brite.html	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/charts-brite.html	(from https://coderthemes.com/hyper/saas/)
21:18:50	64533/64533	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20May%202020%2010:31:30%20GMT	https://coderthemes.com/hyper/saas/charts-chartjs.html	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/charts-chartjs.html	(from https://coderthemes.com/hyper/saas/)
21:18:50	66230/66230	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20May%202020%2010:31:30%20GMT	https://coderthemes.com/hyper/saas/charts-sparkline.html	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/charts-sparkline.html	(from https://coderthemes.com/hyper/saas/)
21:18:51	204842/204842	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20May%202020%2010:31:30%20GMT	https://coderthemes.com/hyper/saas/tables-basic.html	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/tables-basic.html	(from https://coderthemes.com/hyper/saas/)
21:18:51	454510/454510	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20May%202020%2010:31:30%20GMT	https://coderthemes.com/hyper/saas/tables-datatable.html	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/tables-datatable.html	(from https://coderthemes.com/hyper/saas/)
21:18:52	65287/65287	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20May%202020%2010:31:30%20GMT	https://coderthemes.com/hyper/saas/maps-google.html	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/maps-google.html	(from https://coderthemes.com/hyper/saas/)
21:18:52	69112/69112	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20May%202020%2010:31:30%20GMT	https://coderthemes.com/hyper/saas/maps-vector.html	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/maps-vector.html	(from https://coderthemes.com/hyper/saas/)
21:18:52	7227/7227	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2016%20May%202020%2010:31:30%20GMT	https://coderthemes.com/hyper/saas/assets/images/help-icon.svg	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/assets/images/help-icon.svg	(from https://coderthemes.com/hyper/saas/)
21:18:53	1485/1485	---M--	200	added ('OK')	image/jpeg	etag:%225dad757e-5cd%22	https://coderthemes.com/hyper/saas/assets/images/flags/us.jpg	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/assets/images/flags/us.jpg	(from https://coderthemes.com/hyper/saas/)
21:18:53	698/698	---M--	200	added ('OK')	image/jpeg	etag:%225dad757e-2ba%22	https://coderthemes.com/hyper/saas/assets/images/flags/germany.jpg	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/assets/images/flags/germany.jpg	(from https://coderthemes.com/hyper/saas/)
21:18:53	703/703	---M--	200	added ('OK')	image/jpeg	etag:%225dad757e-2bf%22	https://coderthemes.com/hyper/saas/assets/images/flags/italy.jpg	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/assets/images/flags/italy.jpg	(from https://coderthemes.com/hyper/saas/)
21:18:54	1169/1169	---M--	200	added ('OK')	image/jpeg	etag:%225dad757e-491%22	https://coderthemes.com/hyper/saas/assets/images/flags/spain.jpg	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/assets/images/flags/spain.jpg	(from https://coderthemes.com/hyper/saas/)
21:18:54	637/637	---M--	200	added ('OK')	image/jpeg	etag:%225dad757e-27d%22	https://coderthemes.com/hyper/saas/assets/images/flags/russia.jpg	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/assets/images/flags/russia.jpg	(from https://coderthemes.com/hyper/saas/)
21:18:54	5688/5688	---M--	200	added ('OK')	image/jpeg	etag:%225dad757e-1638%22	https://coderthemes.com/hyper/saas/assets/images/users/avatar-2.jpg	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/assets/images/users/avatar-2.jpg	(from https://coderthemes.com/hyper/saas/)
21:18:55	3773/3773	---M--	200	added ('OK')	image/jpeg	etag:%225dad757e-ebd%22	https://coderthemes.com/hyper/saas/assets/images/users/avatar-4.jpg	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/assets/images/users/avatar-4.jpg	(from https://coderthemes.com/hyper/saas/)
21:18:55	2276/2276	---M--	200	added ('OK')	image/png	etag:%225ebfc102-8e4%22	https://coderthemes.com/hyper/saas/assets/images/brands/slack.png	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/assets/images/brands/slack.png	(from https://coderthemes.com/hyper/saas/)
21:18:55	1425/1425	---M--	200	added ('OK')	image/png	etag:%225ebfc102-591%22	https://coderthemes.com/hyper/saas/assets/images/brands/github.png	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/assets/images/brands/github.png	(from https://coderthemes.com/hyper/saas/)
21:18:56	911/911	---M--	200	added ('OK')	image/png	etag:%225ebfc102-38f%22	https://coderthemes.com/hyper/saas/assets/images/brands/dribbble.png	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/assets/images/brands/dribbble.png	(from https://coderthemes.com/hyper/saas/)
21:18:56	701/701	---M--	200	added ('OK')	image/png	etag:%225ebfc102-2bd%22	https://coderthemes.com/hyper/saas/assets/images/brands/bitbucket.png	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/assets/images/brands/bitbucket.png	(from https://coderthemes.com/hyper/saas/)
21:18:56	772/772	---M--	200	added ('OK')	image/png	etag:%225ebfc102-304%22	https://coderthemes.com/hyper/saas/assets/images/brands/dropbox.png	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/assets/images/brands/dropbox.png	(from https://coderthemes.com/hyper/saas/)
21:18:57	3416/3416	---M--	200	added ('OK')	image/png	etag:%225ebfc102-d58%22	https://coderthemes.com/hyper/saas/assets/images/brands/g-suite.png	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/assets/images/brands/g-suite.png	(from https://coderthemes.com/hyper/saas/)
21:18:57	2967/2967	---M--	200	added ('OK')	image/jpeg	etag:%225dad757e-b97%22	https://coderthemes.com/hyper/saas/assets/images/users/avatar-1.jpg	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/assets/images/users/avatar-1.jpg	(from https://coderthemes.com/hyper/saas/)
21:18:57	5958/5958	---M--	200	added ('OK')	image/jpeg	etag:%225dad757e-1746%22	https://coderthemes.com/hyper/saas/assets/images/users/avatar-5.jpg	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/assets/images/users/avatar-5.jpg	(from https://coderthemes.com/hyper/saas/)
21:18:59	15991/15991	---MCZ	200	added ('OK')	application/x-javascript	date:Sat,%2016%20May%202020%2010:31:30%20GMT	https://coderthemes.com/hyper/saas/assets/js/app.min.js	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/assets/js/app.min.js	(from https://coderthemes.com/hyper/saas/)
21:19:01	996248/996248	---MCZ	200	added ('OK')	application/x-javascript	date:Sat,%2016%20May%202020%2010:31:30%20GMT	https://coderthemes.com/hyper/saas/assets/js/vendor.min.js	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/assets/js/vendor.min.js	(from https://coderthemes.com/hyper/saas/)
21:19:01	457792/457792	---MCZ	200	added ('OK')	application/x-javascript	date:Sat,%2016%20May%202020%2010:31:30%20GMT	https://coderthemes.com/hyper/saas/assets/js/vendor/apexcharts.min.js	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/assets/js/vendor/apexcharts.min.js	(from https://coderthemes.com/hyper/saas/)
21:19:01	33323/33323	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2021%20Oct%202019%2009:08:14%20GMT	https://coderthemes.com/hyper/saas/assets/js/vendor/jquery-jvectormap-1.2.2.min.js	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/assets/js/vendor/jquery-jvectormap-1.2.2.min.js	(from https://coderthemes.com/hyper/saas/)
21:19:02	144313/144313	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2021%20Oct%202019%2009:08:14%20GMT	https://coderthemes.com/hyper/saas/assets/js/vendor/jquery-jvectormap-world-mill-en.js	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/assets/js/vendor/jquery-jvectormap-world-mill-en.js	(from https://coderthemes.com/hyper/saas/)
21:19:02	2986/2986	---MCZ	200	added ('OK')	application/x-javascript	date:Sat,%2016%20May%202020%2010:31:30%20GMT	https://coderthemes.com/hyper/saas/assets/js/pages/demo.dashboard.js	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/assets/js/pages/demo.dashboard.js	(from https://coderthemes.com/hyper/saas/)
21:19:02	177/177	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2027%20Jul%202020%2017:50:50%20GMT	https://coderthemes.com/hyper/saas/assets/fontsunicons.eot?34404611	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/assets/fontsunicons8adf.eot	(from https://coderthemes.com/hyper/saas/assets/css/icons.min.css)
21:19:04	147808/147808	---M--	200	added ('OK')	application/octet-stream	etag:%225dad757e-24160%22	https://coderthemes.com/hyper/saas/assets/fonts/unicons.woff2?34404611	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/assets/fonts/unicons8adf.woff2	(from https://coderthemes.com/hyper/saas/assets/css/icons.min.css)
21:19:05	403744/403744	---M--	200	added ('OK')	application/octet-stream	etag:%225dad757e-62920%22	https://coderthemes.com/hyper/saas/assets/fonts/unicons.eot?34404611	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/assets/fonts/unicons8adf.eot	(from https://coderthemes.com/hyper/saas/assets/css/icons.min.css)
21:19:05	203748/203748	---M--	200	added ('OK')	application/octet-stream	etag:%225dad757e-31be4%22	https://coderthemes.com/hyper/saas/assets/fonts/unicons.woff?34404611	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/assets/fonts/unicons8adf.woff	(from https://coderthemes.com/hyper/saas/assets/css/icons.min.css)
21:19:06	544923/544923	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2021%20Oct%202019%2009:08:14%20GMT	https://coderthemes.com/hyper/saas/assets/fonts/unicons.svg?34404611	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/assets/fonts/unicons8adf.svg	(from https://coderthemes.com/hyper/saas/assets/css/icons.min.css)
21:19:06	40522/40522	---M--	200	added ('OK')	application/octet-stream	etag:%225dad757d-9e4a%22	https://coderthemes.com/hyper/saas/assets/fonts/dripicons-v2.eot	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/assets/fonts/dripicons-v2.eot	(from https://coderthemes.com/hyper/saas/assets/css/icons.min.css)
21:19:07	40522/40522	---M--	200	added ('OK')	application/octet-stream	etag:%225dad757d-9e4a%22	https://coderthemes.com/hyper/saas/assets/fonts/dripicons-v2.eot?	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/assets/fonts/dripicons-v2d41d.eot	(from https://coderthemes.com/hyper/saas/assets/css/icons.min.css)
21:19:07	26004/26004	---M--	200	added ('OK')	application/octet-stream	etag:%225dad757d-6594%22	https://coderthemes.com/hyper/saas/assets/fonts/dripicons-v2.woff	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/assets/fonts/dripicons-v2.woff	(from https://coderthemes.com/hyper/saas/assets/css/icons.min.css)
21:19:08	40348/40348	---M--	200	added ('OK')	application/octet-stream	etag:%225dad757d-9d9c%22	https://coderthemes.com/hyper/saas/assets/fonts/dripicons-v2.ttf	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/assets/fonts/dripicons-v2.ttf	(from https://coderthemes.com/hyper/saas/assets/css/icons.min.css)
21:19:08	99368/99368	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2021%20Oct%202019%2009:08:13%20GMT	https://coderthemes.com/hyper/saas/assets/fonts/dripicons-v2.svg	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/assets/fonts/dripicons-v2.svg	(from https://coderthemes.com/hyper/saas/assets/css/icons.min.css)
21:19:08	403580/403580	---M--	200	added ('OK')	application/octet-stream	etag:%225dad757e-6287c%22	https://coderthemes.com/hyper/saas/assets/fonts/unicons.ttf?34404611	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/assets/fonts/unicons8adf.ttf	(from https://coderthemes.com/hyper/saas/assets/css/icons.min.css)
21:19:11	283040/283040	---M--	200	added ('OK')	application/octet-stream	etag:%225e54f09f-451a0%22	https://coderthemes.com/hyper/saas/assets/fonts/materialdesignicons-webfont.woff2?v=4.9.95	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/assets/fonts/materialdesignicons-webfont74b7.woff2	(from https://coderthemes.com/hyper/saas/assets/css/icons.min.css)
21:19:12	404384/404384	---M--	200	added ('OK')	application/octet-stream	etag:%225e54f09f-62ba0%22	https://coderthemes.com/hyper/saas/assets/fonts/materialdesignicons-webfont.woff?v=4.9.95	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/assets/fonts/materialdesignicons-webfont74b7.woff	(from https://coderthemes.com/hyper/saas/assets/css/icons.min.css)
21:19:13	844600/844600	---M--	200	added ('OK')	application/octet-stream	etag:%225e54f09f-ce338%22	https://coderthemes.com/hyper/saas/assets/fonts/materialdesignicons-webfont.eot?v=4.9.95	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/assets/fonts/materialdesignicons-webfont74b7.eot	(from https://coderthemes.com/hyper/saas/assets/css/icons.min.css)
21:19:13	11865/11865	---M--	200	added ('OK')	image/png	etag:%225dad757e-2e59%22	https://coderthemes.com/hyper/saas/assets/images/waves.png	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/assets/images/waves.png	(from https://coderthemes.com/hyper/saas/assets/css/app.min.css)
21:19:13	177/177	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2027%20Jul%202020%2017:51:01%20GMT	https://coderthemes.com/hyper/saas/assets/fonts/Nunito-Light.eot	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/assets/fonts/Nunito-Light.eot	(from https://coderthemes.com/hyper/saas/assets/css/app.min.css)
21:19:14	177/177	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2027%20Jul%202020%2017:51:02%20GMT	https://coderthemes.com/hyper/saas/assets/fonts/Nunito-Light.eot?	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/assets/fonts/Nunito-Lightd41d.eot	(from https://coderthemes.com/hyper/saas/assets/css/app.min.css)
21:19:14	59220/59220	---M--	200	added ('OK')	application/octet-stream	etag:%225dad757d-e754%22	https://coderthemes.com/hyper/saas/assets/fonts/Nunito-Light.woff	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/assets/fonts/Nunito-Light.woff	(from https://coderthemes.com/hyper/saas/assets/css/app.min.css)
21:19:14	844600/844600	---M--	200	added ('OK')	application/octet-stream	etag:%225e54f09f-ce338%22	https://coderthemes.com/hyper/saas/assets/fonts/materialdesignicons-webfont.eot?	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/assets/fonts/materialdesignicons-webfontd41d.eot	(from https://coderthemes.com/hyper/saas/assets/css/icons.min.css)
21:19:15	530431/530431	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2021%20Oct%202019%2009:08:13%20GMT	https://coderthemes.com/hyper/saas/assets/fonts/Nunito-Light.svg	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/assets/fonts/Nunito-Light.svg	(from https://coderthemes.com/hyper/saas/assets/css/app.min.css)
21:19:15	134148/134148	---M--	200	added ('OK')	application/octet-stream	etag:%225dad757d-20c04%22	https://coderthemes.com/hyper/saas/assets/fonts/Nunito-Light.ttf	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/assets/fonts/Nunito-Light.ttf	(from https://coderthemes.com/hyper/saas/assets/css/app.min.css)
21:19:16	50968/50968	---M--	200	added ('OK')	application/octet-stream	etag:%225dad757d-c718%22	https://coderthemes.com/hyper/saas/assets/fonts/Nunito-Regular.woff	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/assets/fonts/Nunito-Regular.woff	(from https://coderthemes.com/hyper/saas/assets/css/app.min.css)
21:19:16	114012/114012	---M--	200	added ('OK')	application/octet-stream	etag:%225dad757d-1bd5c%22	https://coderthemes.com/hyper/saas/assets/fonts/Nunito-Regular.eot	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/assets/fonts/Nunito-Regular.eot	(from https://coderthemes.com/hyper/saas/assets/css/app.min.css)
21:19:16	114012/114012	---M--	200	added ('OK')	application/octet-stream	etag:%225dad757d-1bd5c%22	https://coderthemes.com/hyper/saas/assets/fonts/Nunito-Regular.eot?	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/assets/fonts/Nunito-Regulard41d.eot	(from https://coderthemes.com/hyper/saas/assets/css/app.min.css)
21:19:16	113832/113832	---M--	200	added ('OK')	application/octet-stream	etag:%225dad757d-1bca8%22	https://coderthemes.com/hyper/saas/assets/fonts/Nunito-Regular.ttf	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/assets/fonts/Nunito-Regular.ttf	(from https://coderthemes.com/hyper/saas/assets/css/app.min.css)
21:19:17	519095/519095	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2021%20Oct%202019%2009:08:13%20GMT	https://coderthemes.com/hyper/saas/assets/fonts/Nunito-Regular.svg	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/assets/fonts/Nunito-Regular.svg	(from https://coderthemes.com/hyper/saas/assets/css/app.min.css)
21:19:17	116168/116168	---M--	200	added ('OK')	application/octet-stream	etag:%225dad757d-1c5c8%22	https://coderthemes.com/hyper/saas/assets/fonts/Nunito-SemiBold.eot?	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/assets/fonts/Nunito-SemiBoldd41d.eot	(from https://coderthemes.com/hyper/saas/assets/css/app.min.css)
21:19:17	116168/116168	---M--	200	added ('OK')	application/octet-stream	etag:%225dad757d-1c5c8%22	https://coderthemes.com/hyper/saas/assets/fonts/Nunito-SemiBold.eot	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/assets/fonts/Nunito-SemiBold.eot	(from https://coderthemes.com/hyper/saas/assets/css/app.min.css)
21:19:17	51528/51528	---M--	200	added ('OK')	application/octet-stream	etag:%225dad757d-c948%22	https://coderthemes.com/hyper/saas/assets/fonts/Nunito-SemiBold.woff	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/assets/fonts/Nunito-SemiBold.woff	(from https://coderthemes.com/hyper/saas/assets/css/app.min.css)
21:19:18	115968/115968	---M--	200	added ('OK')	application/octet-stream	etag:%225dad757d-1c500%22	https://coderthemes.com/hyper/saas/assets/fonts/Nunito-SemiBold.ttf	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/assets/fonts/Nunito-SemiBold.ttf	(from https://coderthemes.com/hyper/saas/assets/css/app.min.css)
21:19:18	521609/521609	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2021%20Oct%202019%2009:08:13%20GMT	https://coderthemes.com/hyper/saas/assets/fonts/Nunito-SemiBold.svg	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/assets/fonts/Nunito-SemiBold.svg	(from https://coderthemes.com/hyper/saas/assets/css/app.min.css)
21:19:19	844380/844380	---M--	200	added ('OK')	application/octet-stream	etag:%225e54f09f-ce25c%22	https://coderthemes.com/hyper/saas/assets/fonts/materialdesignicons-webfont.ttf?v=4.9.95	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/assets/fonts/materialdesignicons-webfont74b7.ttf	(from https://coderthemes.com/hyper/saas/assets/css/icons.min.css)
21:19:19	116020/116020	---M--	200	added ('OK')	application/octet-stream	etag:%225dad757d-1c534%22	https://coderthemes.com/hyper/saas/assets/fonts/Nunito-Bold.eot	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/assets/fonts/Nunito-Bold.eot	(from https://coderthemes.com/hyper/saas/assets/css/app.min.css)
21:19:19	116020/116020	---M--	200	added ('OK')	application/octet-stream	etag:%225dad757d-1c534%22	https://coderthemes.com/hyper/saas/assets/fonts/Nunito-Bold.eot?	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/assets/fonts/Nunito-Boldd41d.eot	(from https://coderthemes.com/hyper/saas/assets/css/app.min.css)
21:19:19	51940/51940	---M--	200	added ('OK')	application/octet-stream	etag:%225dad757d-cae4%22	https://coderthemes.com/hyper/saas/assets/fonts/Nunito-Bold.woff	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/assets/fonts/Nunito-Bold.woff	(from https://coderthemes.com/hyper/saas/assets/css/app.min.css)
21:19:20	4605/4605	---M--	200	added ('OK')	image/png	etag:%225dad757e-11fd%22	https://coderthemes.com/hyper/saas/assets/images/bg-pattern.png	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/assets/images/bg-pattern.png	(from https://coderthemes.com/hyper/saas/assets/css/app.min.css)
21:19:20	525644/525644	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2021%20Oct%202019%2009:08:13%20GMT	https://coderthemes.com/hyper/saas/assets/fonts/Nunito-Bold.svg	C:/My%20Web%20Sites/asd/coderthemes.com/hyper/saas/assets/fonts/Nunito-Bold.svg	(from https://coderthemes.com/hyper/saas/assets/css/app.min.css)
